,SuhuMin,Kelembaban9am,Kelembaban3pm,BersaljuHariIni,Awan9am,Awan3pm,Hujan,KecepatanAnginTerkencang,bersalju_besok,prediction
36608,19.4,74.0,74.0,0,5.0,7.0,0.0,39.0,1,0
36609,15.2,69.0,68.0,0,8.0,8.0,0.0,50.0,0,0
36610,15.7,58.0,41.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0,0
36611,24.8,68.0,66.0,0,6.0,3.0,0.0,28.0,0,0
36612,18.0,74.0,73.0,0,3.0,3.0,0.0,37.0,0,0
36613,15.1,42.0,34.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0,0
36614,21.7,54.0,24.0,0,0.0,4.0,0.0,39.0,0,0
36615,14.8,98.0,49.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
36616,6.8,66.0,44.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
36617,2.5,66.0,37.0,0,4.4508929235253,4.516139514731369,0.0,22.0,0,0
36618,9.6,69.0,54.0,0,7.0,4.0,0.2,52.0,0,0
36619,23.8,56.0,27.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0,0
36620,13.7,49.0,22.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0,0
36621,17.4,32.0,27.0,0,4.4508929235253,6.0,0.0,28.0,0,0
36622,6.4,76.0,44.0,0,4.4508929235253,4.516139514731369,0.2,35.0,0,0
36623,15.5,80.0,77.0,0,8.0,6.0,0.2,31.0,0,0
36624,14.8,42.0,13.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0,0
36625,9.0,53.0,29.0,0,1.0,7.0,0.0,61.0,1,0
36626,9.3,54.0,59.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
36627,15.1,42.0,42.0,0,4.4508929235253,4.516139514731369,0.0,30.0,1,0
36628,14.8,62.0,28.0,0,4.4508929235253,4.516139514731369,0.4,46.0,0,0
36629,21.1,51.0,34.0,0,1.0,7.0,0.0,50.0,1,0
36630,0.5,55.0,31.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0,0
36631,24.4,74.0,70.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
36632,14.9,55.0,48.0,0,4.4508929235253,4.516139514731369,0.2,59.0,0,0
36633,2.7,49.0,28.0,0,0.0,4.516139514731369,0.0,28.0,0,0
36634,14.2,61.0,44.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0,0
36635,12.0,70.0,53.0,0,5.0,7.0,0.0,30.0,0,0
36636,6.7,69.0,37.0,0,0.0,4.516139514731369,0.0,50.0,0,0
36637,3.5,93.0,79.0,0,5.0,6.0,0.0,31.0,0,0
36638,16.6,50.0,76.0,0,7.0,7.0,0.0,40.032002287991006,1,0
36639,14.2,69.0,60.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
36640,15.4,55.0,25.0,0,7.0,7.0,0.0,33.0,0,0
36641,15.9,65.0,67.0,0,4.4508929235253,4.516139514731369,0.2,35.0,0,0
36642,8.8,68.89557674171047,71.0,0,8.0,4.516139514731369,0.2,19.0,0,0
36643,12.196183305085533,42.0,51.0,0,5.0,6.0,0.0,40.032002287991006,0,0
36644,24.3,88.0,73.0,0,7.0,7.0,0.2,41.0,0,0
36645,4.0,97.0,86.0,0,8.0,8.0,0.0,28.0,0,1
36646,5.7,90.0,46.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0,0
36647,19.8,92.0,66.0,0,4.4508929235253,4.516139514731369,1.0,26.0,0,0
36648,13.0,81.0,55.0,1,4.4508929235253,4.516139514731369,1.6,56.0,1,0
36649,10.4,70.0,40.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0,0
36650,6.1,59.0,46.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
36651,9.6,68.0,24.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0,0
36652,7.5,61.0,43.0,0,6.0,7.0,0.0,39.0,0,0
36653,2.0,78.0,42.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0,0
36654,13.1,64.0,58.0,0,4.4508929235253,4.516139514731369,0.0,52.0,0,0
36655,3.8,57.0,53.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
36656,12.9,93.0,44.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
36657,8.5,64.0,61.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0,0
36658,15.0,67.0,42.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
36659,8.0,73.0,47.0,0,6.0,7.0,0.0,39.0,0,0
36660,19.2,83.0,75.0,0,4.4508929235253,4.516139514731369,0.0,52.0,0,0
36661,6.4,69.0,33.0,0,3.0,7.0,0.0,30.0,0,0
36662,13.9,53.0,27.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
36663,10.7,55.0,23.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
36664,8.1,58.0,45.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0,0
36665,15.7,59.0,42.0,0,4.4508929235253,4.516139514731369,0.2,33.0,0,0
36666,16.5,75.0,45.0,0,4.4508929235253,4.516139514731369,0.0,52.0,0,0
36667,19.0,64.0,71.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0,0
36668,6.8,77.0,50.0,0,1.0,6.0,0.0,44.0,1,0
36669,14.0,90.0,51.56762611023353,0,1.0,4.516139514731369,0.0,40.032002287991006,0,0
36670,15.2,85.0,65.0,0,8.0,7.0,0.0,40.032002287991006,0,0
36671,7.5,85.0,55.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
36672,7.1,66.0,53.0,0,0.0,7.0,0.0,31.0,0,0
36673,9.2,66.0,34.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
36674,14.8,67.0,73.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0,0
36675,3.6,75.0,49.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0,0
36676,0.4,98.0,70.0,0,4.4508929235253,4.516139514731369,0.0,35.0,1,0
36677,14.2,75.0,51.56762611023353,0,6.0,4.516139514731369,0.0,40.032002287991006,0,0
36678,1.2,99.0,55.0,0,4.4508929235253,4.516139514731369,0.8,13.0,0,0
36679,17.2,75.0,79.0,1,1.0,7.0,1.8,28.0,0,0
36680,8.5,40.0,40.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0,0
36681,17.8,40.0,19.0,0,7.0,3.0,0.0,39.0,0,0
36682,19.5,78.0,76.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
36683,16.6,69.0,83.0,0,4.4508929235253,4.516139514731369,0.0,41.0,1,0
36684,3.8,78.0,52.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0,0
36685,14.9,74.0,64.0,0,4.4508929235253,4.516139514731369,0.0,24.0,1,0
36686,9.4,37.0,22.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
36687,12.1,55.0,21.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0,0
36688,22.9,67.0,58.0,0,5.0,5.0,0.0,24.0,0,0
36689,0.5,62.0,48.0,0,7.0,8.0,0.0,50.0,0,0
36690,12.9,76.0,41.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0,0
36691,19.7,83.0,85.0,0,7.0,7.0,0.0,50.0,1,1
36692,6.4,77.0,58.0,0,4.4508929235253,4.516139514731369,0.0,54.0,0,0
36693,17.7,73.0,51.0,0,8.0,7.0,0.0,30.0,0,0
36694,12.7,73.0,41.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
36695,5.9,95.0,93.0,1,4.4508929235253,4.516139514731369,1.6,35.0,1,1
36696,12.7,71.0,71.0,0,4.4508929235253,8.0,0.0,41.0,1,0
36697,11.1,78.0,33.0,0,2.0,4.516139514731369,0.0,37.0,0,0
36698,7.2,71.0,50.0,0,4.4508929235253,4.516139514731369,0.2,35.0,0,0
36699,22.9,62.0,56.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
36700,6.9,37.0,13.0,0,0.0,4.0,0.0,39.0,0,0
36701,8.0,57.0,24.0,0,4.4508929235253,4.516139514731369,0.0,56.0,0,0
36702,2.6,99.0,82.0,0,7.0,7.0,0.0,15.0,0,0
36703,10.8,46.0,40.0,1,4.4508929235253,4.516139514731369,1.2,52.0,0,0
36704,19.4,66.0,92.0,0,4.4508929235253,4.516139514731369,0.2,50.0,1,1
36705,14.8,79.0,49.0,0,4.4508929235253,4.516139514731369,0.8,52.0,0,0
36706,7.1,45.0,10.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0,0
36707,10.2,76.0,97.0,0,5.0,5.0,0.2,46.0,0,1
36708,20.6,38.0,23.0,0,5.0,7.0,0.0,41.0,0,0
36709,15.2,84.0,53.0,0,4.4508929235253,4.516139514731369,0.2,54.0,0,0
36710,17.6,90.0,87.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,1
36711,6.9,90.0,55.0,0,4.4508929235253,4.516139514731369,1.0,30.0,0,0
36712,25.8,74.0,66.0,0,8.0,7.0,0.0,37.0,1,0
36713,6.9,99.0,51.0,0,7.0,5.0,0.0,20.0,0,0
36714,14.3,61.0,27.0,0,3.0,7.0,0.6,52.0,0,0
36715,20.9,37.0,21.0,0,2.0,6.0,0.0,37.0,0,0
36716,4.8,68.0,45.0,1,6.0,6.0,1.4,43.0,0,0
36717,9.7,81.0,45.0,0,4.4508929235253,4.516139514731369,0.2,20.0,0,0
36718,15.0,66.0,53.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0,0
36719,7.9,74.0,63.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0,0
36720,9.1,65.0,55.0,1,7.0,7.0,1.8,52.0,0,0
36721,5.7,75.0,43.0,0,1.0,7.0,0.0,43.0,0,0
36722,7.9,74.0,36.0,0,6.0,6.0,0.0,33.0,0,0
36723,14.2,64.0,59.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0,0
36724,3.5,73.0,34.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
36725,26.3,52.0,37.0,0,6.0,5.0,0.2,57.0,0,0
36726,19.6,79.0,42.0,1,4.4508929235253,4.516139514731369,1.6,31.0,0,0
36727,10.0,70.0,70.0,0,8.0,8.0,0.0,54.0,0,0
36728,6.0,37.0,18.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0,0
36729,8.0,69.0,24.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0,0
36730,16.2,77.0,50.0,0,4.4508929235253,4.516139514731369,0.0,17.0,0,0
36731,17.0,80.0,52.0,0,4.4508929235253,4.516139514731369,0.6,37.0,0,0
36732,22.0,91.0,82.0,0,8.0,4.516139514731369,0.0,44.0,0,0
36733,13.0,50.0,29.0,0,8.0,4.516139514731369,0.0,33.0,0,0
36734,10.7,83.0,74.0,1,4.4508929235253,4.516139514731369,1.6,44.0,0,0
36735,17.2,68.0,76.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0,0
36736,7.4,68.89557674171047,51.56762611023353,0,4.4508929235253,4.516139514731369,0.0,41.0,0,0
36737,7.4,79.0,51.56762611023353,0,0.0,4.516139514731369,0.0,40.032002287991006,0,0
36738,1.3,59.0,34.0,0,7.0,7.0,0.0,20.0,0,0
36739,12.1,72.0,57.0,0,5.0,6.0,0.0,37.0,0,0
36740,10.6,73.0,54.0,0,7.0,6.0,0.0,44.0,0,0
36741,10.4,37.0,26.0,0,4.4508929235253,4.516139514731369,0.0,52.0,0,0
36742,13.4,80.0,37.0,0,4.4508929235253,4.516139514731369,0.2,26.0,0,0
36743,27.6,62.0,32.0,0,4.0,4.0,0.0,33.0,0,0
36744,13.4,50.0,64.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0,0
36745,7.6,62.0,58.0,0,1.0,4.516139514731369,0.0,30.0,0,0
36746,12.7,55.0,51.56762611023353,0,2.0,4.516139514731369,0.0,40.032002287991006,0,0
36747,12.0,69.0,27.0,0,4.4508929235253,4.516139514731369,0.0,59.0,0,0
36748,11.6,51.0,34.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0,0
36749,9.0,77.0,45.0,0,4.0,5.0,0.0,39.0,0,0
36750,5.2,50.0,36.0,0,4.4508929235253,4.516139514731369,0.6,39.0,0,0
36751,11.2,33.0,26.0,0,1.0,7.0,0.0,43.0,0,0
36752,0.0,88.0,49.0,0,4.4508929235253,4.516139514731369,0.0,22.0,0,0
36753,8.8,56.0,34.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
36754,15.4,58.0,54.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0,0
36755,24.9,33.0,22.0,0,7.0,4.0,0.6,52.0,0,0
36756,1.6,98.0,67.0,0,8.0,8.0,0.0,54.0,0,0
36757,13.9,39.0,19.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
36758,13.2,67.0,55.0,0,1.0,3.0,0.2,40.032002287991006,0,0
36759,14.5,73.0,28.0,0,5.0,3.0,0.8,59.0,0,0
36760,15.7,59.0,57.0,0,4.4508929235253,4.516139514731369,0.2,33.0,0,0
36761,10.0,86.0,58.0,0,7.0,7.0,0.0,30.0,0,0
36762,9.6,48.0,42.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0,0
36763,24.9,72.0,80.0,0,5.0,8.0,0.0,46.0,0,0
36764,8.8,75.0,53.0,0,2.0,6.0,0.2,35.0,0,0
36765,9.2,64.0,42.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0,0
36766,15.4,64.0,39.0,0,7.0,4.516139514731369,0.0,35.0,0,0
36767,15.1,69.0,51.56762611023353,0,7.0,3.0,0.0,41.0,0,0
36768,15.1,45.0,20.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0,0
36769,2.7,69.0,39.0,0,4.4508929235253,8.0,0.0,26.0,0,0
36770,18.4,63.0,35.0,0,0.0,3.0,0.0,33.0,0,0
36771,12.0,86.0,62.0,0,6.0,5.0,1.0,39.0,0,0
36772,13.3,65.0,48.0,0,7.0,3.0,1.0,52.0,0,0
36773,9.0,78.0,68.0,0,8.0,8.0,0.0,39.0,0,0
36774,5.6,91.0,77.0,0,4.4508929235253,7.0,0.2,37.0,0,0
36775,21.1,63.0,78.0,0,7.0,3.0,0.0,61.0,1,1
36776,8.6,98.0,93.0,0,4.4508929235253,4.516139514731369,0.6,33.0,0,1
36777,6.8,60.0,52.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0,0
36778,13.6,46.0,41.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0,0
36779,12.9,51.0,36.0,0,8.0,4.516139514731369,0.0,44.0,0,0
36780,7.2,95.0,52.0,0,4.4508929235253,4.516139514731369,0.2,41.0,0,0
36781,7.6,99.0,60.0,0,4.4508929235253,4.516139514731369,0.4,41.0,0,0
36782,5.2,99.0,84.0,0,7.0,4.0,0.2,28.0,0,0
36783,12.1,84.0,43.0,0,4.4508929235253,4.516139514731369,0.0,52.0,0,0
36784,7.2,87.0,66.0,0,7.0,8.0,0.8,43.0,0,0
36785,21.8,40.0,36.0,0,8.0,8.0,0.0,35.0,1,0
36786,15.5,34.0,17.0,0,7.0,5.0,0.0,44.0,0,0
36787,2.3,98.0,69.0,0,4.4508929235253,4.516139514731369,0.2,22.0,0,0
36788,12.196183305085533,68.89557674171047,51.56762611023353,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0,0
36789,19.9,88.0,45.0,0,4.4508929235253,4.516139514731369,0.0,61.0,0,0
36790,23.9,97.0,99.0,0,4.4508929235253,4.516139514731369,0.0,37.0,1,1
36791,5.0,80.0,47.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
36792,8.6,66.0,50.0,0,1.0,3.0,0.0,19.0,0,0
36793,7.3,54.0,53.0,0,4.4508929235253,4.516139514731369,0.4,41.0,1,0
36794,6.2,82.0,71.0,0,4.0,3.0,1.0,39.0,0,0
36795,13.6,69.0,37.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
36796,12.8,68.0,81.0,0,4.4508929235253,6.0,0.0,31.0,0,0
36797,2.3,74.0,51.56762611023353,0,5.0,5.0,0.0,22.0,0,0
36798,20.1,54.0,33.0,0,4.4508929235253,4.516139514731369,0.0,52.0,0,0
36799,3.2,82.0,35.0,1,5.0,6.0,1.2,50.0,1,0
36800,2.9,99.0,59.0,0,5.0,4.0,0.2,20.0,0,0
36801,18.9,55.0,28.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0,0
36802,4.4,99.0,84.0,0,7.0,8.0,0.0,43.0,1,0
36803,12.196183305085533,82.0,76.0,0,4.4508929235253,4.516139514731369,0.6,61.0,1,0
36804,20.5,80.0,38.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0,0
36805,7.8,86.0,67.0,1,7.0,4.516139514731369,1.1,61.0,1,0
36806,16.2,58.0,55.0,0,2.0,3.0,0.2,43.0,0,0
36807,14.8,84.0,89.0,1,7.0,8.0,2.0,33.0,0,1
36808,14.1,76.0,58.0,0,8.0,4.516139514731369,0.0,46.0,0,0
36809,16.4,58.0,31.0,0,1.0,5.0,0.0,52.0,0,0
36810,15.7,36.0,28.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,1,0
36811,5.2,88.0,65.0,0,5.0,7.0,0.0,24.0,1,0
36812,15.4,99.0,98.0,1,8.0,4.516139514731369,1.8,33.0,1,1
36813,7.6,68.89557674171047,51.56762611023353,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
36814,3.7,92.0,51.0,0,1.0,6.0,0.0,33.0,0,0
36815,21.2,34.0,22.0,0,6.0,7.0,0.0,35.0,0,0
36816,19.8,71.0,59.0,0,3.0,7.0,0.0,37.0,1,0
36817,5.8,50.0,26.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
36818,7.4,76.0,41.0,0,6.0,7.0,0.0,24.0,0,0
36819,12.5,62.0,25.0,0,7.0,7.0,0.0,31.0,0,0
36820,11.5,62.0,62.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0,0
36821,9.8,90.0,32.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0,0
36822,13.0,74.0,26.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
36823,19.2,56.0,55.0,0,7.0,3.0,0.2,39.0,0,0
36824,28.3,75.0,64.0,0,7.0,6.0,0.0,35.0,0,0
36825,19.0,61.0,51.56762611023353,0,0.0,4.516139514731369,0.0,33.0,0,0
36826,11.7,100.0,51.56762611023353,0,8.0,4.516139514731369,1.0,40.032002287991006,1,0
36827,13.3,78.0,84.0,0,4.4508929235253,4.516139514731369,0.2,50.0,0,1
36828,12.3,67.0,28.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0,0
36829,9.7,64.0,21.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0,0
36830,12.4,64.0,58.0,0,4.4508929235253,8.0,0.0,24.0,0,0
36831,20.3,83.0,84.0,0,7.0,6.0,0.0,52.0,0,1
36832,6.7,68.0,44.0,0,7.0,4.516139514731369,0.2,37.0,0,0
36833,20.8,66.0,57.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0,0
36834,1.6,43.0,21.0,0,6.0,3.0,0.0,48.0,0,0
36835,20.8,68.0,39.0,0,8.0,7.0,0.0,40.032002287991006,1,0
36836,21.4,63.0,21.0,0,5.0,3.0,0.0,30.0,0,0
36837,5.5,92.0,75.0,0,4.4508929235253,4.516139514731369,0.8,30.0,0,0
36838,11.6,46.0,58.0,0,5.0,5.0,0.0,52.0,0,0
36839,10.2,49.0,22.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0,0
36840,16.1,62.0,74.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0,0
36841,10.5,47.0,46.0,0,4.4508929235253,4.516139514731369,0.6,41.0,0,0
36842,11.4,63.0,49.0,0,7.0,7.0,0.0,28.0,0,0
36843,14.7,37.0,52.0,0,1.0,5.0,0.0,35.0,0,0
36844,2.5,99.0,48.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
36845,12.4,78.0,57.0,0,1.0,4.0,0.0,40.032002287991006,0,0
36846,14.5,89.0,73.0,0,4.4508929235253,4.516139514731369,0.2,37.0,1,0
36847,13.3,64.0,51.0,0,4.4508929235253,8.0,0.0,39.0,0,0
36848,8.4,96.0,91.0,0,8.0,8.0,0.2,33.0,1,1
36849,19.7,54.0,37.0,0,6.0,7.0,0.0,48.0,0,0
36850,10.3,93.0,78.0,0,8.0,8.0,0.0,33.0,1,0
36851,18.2,36.0,56.0,0,7.0,8.0,0.0,43.0,0,0
36852,11.2,66.0,84.0,0,6.0,8.0,1.0,54.0,1,1
36853,2.1,93.0,58.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0,0
36854,6.8,67.0,33.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0,0
36855,12.8,67.0,60.0,0,7.0,6.0,0.0,50.0,0,0
36856,6.1,58.0,31.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
36857,13.7,59.0,45.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
36858,17.9,93.0,36.0,0,7.0,4.516139514731369,0.0,39.0,0,0
36859,9.7,68.89557674171047,51.56762611023353,0,4.4508929235253,4.516139514731369,0.2,33.0,0,0
36860,7.5,74.0,54.0,0,6.0,3.0,0.0,26.0,0,0
36861,8.3,80.0,62.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0,0
36862,17.5,60.0,41.0,0,1.0,4.516139514731369,0.0,41.0,0,0
36863,8.2,71.0,62.0,0,8.0,8.0,0.0,43.0,0,0
36864,10.1,67.0,48.0,0,7.0,8.0,0.0,35.0,0,0
36865,16.9,55.0,47.0,0,7.0,5.0,0.2,31.0,0,0
36866,13.7,77.0,61.0,0,4.4508929235253,4.516139514731369,0.0,35.0,1,0
36867,12.196183305085533,68.89557674171047,51.56762611023353,0,4.4508929235253,4.516139514731369,0.0,44.0,0,0
36868,2.1,95.0,70.0,1,7.0,8.0,1.4,24.0,0,0
36869,16.3,55.0,47.0,0,4.4508929235253,4.516139514731369,0.0,54.0,0,0
36870,24.7,57.0,55.0,0,1.0,4.516139514731369,0.0,37.0,0,0
36871,16.9,63.0,30.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0,0
36872,10.2,55.0,20.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
36873,20.5,62.0,51.0,0,1.0,6.0,0.0,31.0,0,0
36874,13.7,64.0,51.56762611023353,0,6.0,4.516139514731369,0.7,40.032002287991006,0,0
36875,8.8,58.0,29.0,0,3.0,6.0,0.0,46.0,0,0
36876,8.0,51.0,47.0,0,4.4508929235253,4.516139514731369,0.2,39.0,0,0
36877,3.6,82.0,45.0,0,4.4508929235253,4.516139514731369,0.2,41.0,0,0
36878,18.8,74.0,64.0,0,4.4508929235253,4.516139514731369,0.0,37.0,1,0
36879,8.0,50.0,15.0,0,4.4508929235253,4.516139514731369,0.0,56.0,0,0
36880,16.4,58.0,60.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0,0
36881,10.5,56.0,17.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0,0
36882,1.6,100.0,58.0,0,4.4508929235253,4.516139514731369,0.2,26.0,0,0
36883,17.0,60.0,47.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
36884,19.7,59.0,23.0,0,1.0,5.0,0.0,61.0,0,0
36885,12.1,61.0,25.0,1,5.0,3.0,1.4,43.0,1,0
36886,10.4,49.0,29.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0,0
36887,10.0,73.0,53.0,0,7.0,7.0,0.4,39.0,0,0
36888,4.0,90.0,48.0,0,4.4508929235253,4.516139514731369,0.0,19.0,0,0
36889,13.7,72.0,83.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
36890,9.6,72.0,81.0,0,1.0,3.0,0.0,35.0,1,0
36891,17.0,86.0,48.0,0,4.4508929235253,4.516139514731369,1.0,31.0,0,0
36892,4.5,67.0,59.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0,0
36893,18.7,86.0,39.0,0,0.0,4.0,0.0,40.032002287991006,1,0
36894,7.1,69.0,39.0,0,7.0,3.0,0.0,31.0,0,0
36895,6.5,72.0,24.0,0,2.0,8.0,0.0,33.0,0,0
36896,13.9,68.0,80.0,0,4.4508929235253,5.0,0.0,61.0,0,1
36897,26.0,78.0,37.0,0,7.0,3.0,0.0,44.0,0,0
36898,13.9,57.0,45.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0,0
36899,14.6,66.0,40.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0,0
36900,13.4,68.0,44.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
36901,10.0,70.0,38.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
36902,12.7,65.0,48.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0,0
36903,12.4,82.0,81.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
36904,0.4,98.0,67.0,0,7.0,3.0,0.2,15.0,0,0
36905,20.0,55.0,46.0,0,7.0,8.0,0.0,28.0,0,0
36906,1.3,72.0,59.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
36907,19.6,34.0,14.0,0,5.0,6.0,0.0,46.0,0,0
36908,9.7,71.0,84.0,0,8.0,8.0,0.2,52.0,1,1
36909,1.4,97.0,69.0,0,4.4508929235253,4.516139514731369,0.8,48.0,1,0
36910,5.6,64.0,53.0,0,6.0,3.0,0.4,50.0,1,0
36911,9.2,66.0,56.0,0,3.0,5.0,1.0,41.0,0,0
36912,10.3,62.0,58.0,0,6.0,7.0,0.0,43.0,0,0
36913,15.1,72.0,44.0,0,4.4508929235253,4.516139514731369,0.0,54.0,0,0
36914,16.8,98.0,49.0,0,4.4508929235253,4.516139514731369,0.6,22.0,0,0
36915,0.3,39.0,18.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0,0
36916,7.9,47.0,28.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
36917,13.8,64.0,31.0,0,4.4508929235253,4.516139514731369,0.0,22.0,0,0
36918,10.2,74.0,69.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0,0
36919,3.7,66.0,17.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0,0
36920,13.0,89.0,56.0,0,4.4508929235253,4.516139514731369,0.6,26.0,1,0
36921,2.9,100.0,55.0,0,7.0,6.0,0.2,31.0,0,0
36922,13.2,85.0,56.0,0,7.0,8.0,0.0,43.0,0,0
36923,8.5,73.0,68.0,0,4.4508929235253,4.516139514731369,0.0,37.0,1,0
36924,14.1,55.0,44.0,0,4.4508929235253,4.516139514731369,0.0,61.0,0,0
36925,9.4,58.0,43.0,0,7.0,4.0,0.0,35.0,0,0
36926,21.2,87.0,38.0,0,5.0,6.0,0.8,40.032002287991006,0,0
36927,3.8,98.0,49.0,0,0.0,4.516139514731369,0.2,43.0,0,0
36928,1.4,99.0,69.0,0,7.0,7.0,0.4,13.0,0,0
36929,5.8,65.0,66.0,0,6.0,7.0,0.0,31.0,0,0
36930,6.2,90.0,60.0,0,1.0,4.0,0.8,22.0,0,0
36931,14.1,69.0,33.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
36932,7.6,54.0,51.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0,0
36933,12.5,73.0,28.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0,0
36934,1.1,100.0,86.0,0,4.4508929235253,4.516139514731369,0.0,17.0,1,1
36935,11.6,75.0,72.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0,0
36936,10.5,88.0,75.0,0,4.0,6.0,0.0,40.032002287991006,0,0
36937,17.3,48.0,18.0,0,6.0,3.0,0.8,48.0,0,0
