,SuhuMin,SuhuMax,SinarMatahari,Kelembaban9am,Kelembaban3pm,BersaljuHariIni,Awan9am,Awan3pm,Hujan,KecepatanAnginTerkencang,BersaljuBesok
74150,13.3,18.3,7.599527470202413,93.0,72.0,1,8.0,7.0,1.8,37.0,0
74154,9.7,18.4,7.6,39.0,24.0,0,1.0,6.0,0.0,59.0,0
74158,4.4,19.8,7.599527470202413,75.0,46.0,0,4.4508929235253,4.516139514731369,0.4,24.0,0
74159,18.2,24.0,9.2,61.0,61.0,0,2.0,5.0,0.6,43.0,0
74161,12.8,23.8,7.599527470202413,70.0,51.0,0,8.0,4.516139514731369,0.0,50.0,0
74162,9.3,15.8,9.0,52.0,50.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0
74163,14.4,25.7,7.599527470202413,82.0,48.0,0,8.0,8.0,0.0,31.0,0
74165,15.0,23.0,7.599527470202413,72.0,60.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0
74170,19.8,27.3,7.599527470202413,63.0,49.0,0,8.0,8.0,0.0,40.032002287991006,0
74173,4.4,17.6,7.599527470202413,61.0,44.0,0,2.0,4.0,0.0,35.0,0
74174,3.0,14.9,7.599527470202413,87.0,51.0,0,4.4508929235253,4.516139514731369,0.0,19.0,0
74176,8.1,20.3,7.599527470202413,66.0,37.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
74177,0.2,19.6,7.599527470202413,99.0,59.0,0,4.4508929235253,8.0,0.0,35.0,0
74178,18.7,23.2,8.7,76.0,51.56762611023354,0,8.0,4.516139514731369,0.0,40.032002287991006,1
74179,9.2,18.3,7.599527470202413,73.0,69.0,0,7.0,8.0,0.0,43.0,0
74184,22.9,30.7,7.2,74.0,66.0,0,6.0,6.0,0.0,28.0,0
74186,0.2,14.6,7.5,90.0,54.0,0,3.0,6.0,0.1,33.0,0
74188,12.4,17.0,7.599527470202413,58.0,51.56762611023354,1,0.0,8.0,1.8,40.032002287991006,0
74189,10.5,28.8,7.599527470202413,43.0,22.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
74194,21.0,34.7,9.0,60.0,34.0,1,3.0,4.0,2.0,46.0,0
74195,10.0,21.5,7.599527470202413,35.0,30.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
74196,13.3,23.0,9.5,67.0,37.0,0,7.0,4.0,0.0,41.0,0
74197,17.8,25.9,7.599527470202413,46.0,33.0,0,8.0,8.0,0.0,33.0,1
74198,14.8,20.5,7.599527470202413,76.0,72.0,0,2.0,8.0,0.0,39.0,1
74200,14.8,30.1,7.599527470202413,44.0,25.0,0,1.0,5.0,0.0,26.0,0
74201,16.9,25.3,7.599527470202413,75.0,59.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0
74202,6.0,15.7,9.4,81.0,36.0,0,3.0,7.0,0.0,31.0,0
74204,7.8,13.8,8.6,64.0,58.0,0,4.4508929235253,4.516139514731369,0.0,22.0,0
74208,7.3,11.5,7.599527470202413,99.0,65.0,0,7.0,8.0,0.2,20.0,0
74209,0.4,15.5,7.599527470202413,100.0,50.0,0,4.4508929235253,4.516139514731369,0.0,15.0,0
74214,20.9,39.2,9.6,61.0,24.0,0,5.0,5.0,0.0,52.0,0
74215,14.0,19.5,7.599527470202413,74.0,63.0,0,4.4508929235253,4.516139514731369,0.8,50.0,1
74216,6.6,22.5,7.599527470202413,43.0,25.0,0,4.4508929235253,4.516139514731369,0.0,56.0,0
74218,11.2,21.5,9.4,59.0,43.0,0,4.4508929235253,4.516139514731369,0.4,50.0,0
74220,24.2,40.0,7.599527470202413,42.0,18.0,0,2.0,7.0,0.0,46.0,0
74223,6.3,17.8,7.599527470202413,90.0,61.0,0,6.0,7.0,0.1,40.032002287991006,0
74224,10.7,19.6,7.599527470202413,58.0,49.0,1,4.4508929235253,4.516139514731369,1.6,30.0,0
74231,14.4,25.9,7.599527470202413,42.0,16.0,1,4.4508929235253,4.516139514731369,1.2,46.0,0
74232,17.1,28.4,8.0,71.0,77.0,0,4.0,7.0,0.0,43.0,1
74237,5.0,15.0,8.9,76.0,53.0,0,3.0,3.0,0.4,28.0,0
74239,13.9,24.3,7.599527470202413,70.0,29.0,0,8.0,3.0,0.4,43.0,0
74243,16.8,24.4,7.599527470202413,79.0,75.0,0,8.0,8.0,0.2,26.0,0
74244,3.9,22.1,7.599527470202413,89.0,44.0,0,4.4508929235253,4.516139514731369,0.0,22.0,0
74248,17.3,33.3,7.599527470202413,42.0,19.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0
74249,5.6,17.2,7.599527470202413,87.0,38.0,1,4.4508929235253,4.516139514731369,1.4,54.0,0
74254,15.6,28.6,7.599527470202413,85.0,58.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0
74256,11.4,25.5,7.599527470202413,100.0,56.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
74260,9.3,19.2,7.599527470202413,99.0,79.0,0,8.0,8.0,0.2,40.032002287991006,1
74262,7.3,17.7,7.599527470202413,70.0,48.0,0,8.0,8.0,0.0,52.0,1
74267,11.3,17.6,7.599527470202413,76.0,84.0,0,4.4508929235253,4.516139514731369,0.0,39.0,1
74268,6.9,20.8,7.599527470202413,60.0,23.0,0,6.0,7.0,0.0,30.0,0
74269,13.4,24.1,9.3,52.0,49.0,0,7.0,6.0,0.0,28.0,0
74271,8.9,16.4,7.599527470202413,85.0,57.0,1,7.0,7.0,2.0,40.032002287991006,0
74274,16.5,23.2,9.0,57.0,71.0,0,6.0,7.0,0.2,43.0,1
74275,19.3,29.0,7.599527470202413,46.0,34.0,1,7.0,4.516139514731369,1.4,50.0,0
74276,9.9,23.8,7.599527470202413,68.89557674171047,41.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0
74277,12.5,29.7,7.599527470202413,73.0,39.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
74278,17.6,21.4,7.599527470202413,82.0,83.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
74281,14.2,23.5,7.599527470202413,70.0,73.0,0,4.4508929235253,4.516139514731369,0.0,30.0,1
74286,13.4,26.4,7.599527470202413,74.0,28.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
74287,11.7,29.4,7.599527470202413,92.0,33.0,0,4.4508929235253,4.516139514731369,0.0,22.0,0
74288,14.5,23.8,7.599527470202413,66.0,54.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0
74289,7.0,17.3,7.2,81.0,46.0,0,7.0,7.0,0.0,54.0,1
74291,6.9,23.7,7.599527470202413,47.0,31.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
74293,14.0,31.8,7.599527470202413,63.0,26.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
74294,5.8,13.3,7.599527470202413,84.0,81.0,0,7.0,5.0,0.0,35.0,0
74297,11.6,23.2,7.599527470202413,55.0,26.0,0,8.0,4.516139514731369,0.0,59.0,0
74298,16.5,22.3,7.599527470202413,65.0,68.0,0,8.0,8.0,0.0,30.0,1
74299,3.0,12.2,9.6,85.0,45.0,0,0.0,5.0,0.6,26.0,0
74301,5.0,26.8,7.599527470202413,61.0,15.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
74302,14.4,21.4,7.599527470202413,68.0,57.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0
74303,24.2,36.0,7.599527470202413,76.0,73.0,0,3.0,4.0,0.0,26.0,0
74304,6.1,19.5,7.599527470202413,75.0,38.0,0,0.0,4.516139514731369,0.0,48.0,0
74305,13.8,23.6,7.599527470202413,90.0,70.0,0,4.4508929235253,4.516139514731369,0.2,33.0,0
74307,0.4,11.8,7.599527470202413,65.0,53.0,0,4.4508929235253,4.516139514731369,0.4,26.0,0
74308,2.1,21.5,7.599527470202413,55.0,34.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
74309,9.0,27.5,7.599527470202413,59.0,32.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0
74316,19.4,24.8,7.599527470202413,77.0,78.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0
74317,15.0,21.8,8.7,84.0,75.0,0,4.0,4.0,0.0,40.032002287991006,0
74319,18.7,28.4,7.599527470202413,51.0,55.0,0,4.4508929235253,4.516139514731369,0.2,37.0,0
74321,13.9,26.2,7.599527470202413,88.0,55.0,0,4.4508929235253,4.516139514731369,0.0,17.0,0
74322,7.7,12.3,7.599527470202413,99.0,98.0,0,8.0,3.0,0.6,26.0,1
74328,14.8,20.5,8.3,63.0,63.0,0,2.0,6.0,0.0,43.0,0
74330,6.4,17.3,7.599527470202413,93.0,64.0,0,4.4508929235253,4.516139514731369,0.6,37.0,0
74331,8.6,23.1,7.599527470202413,42.0,33.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0
74334,13.0,32.7,7.599527470202413,57.0,22.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
74338,14.2,28.7,7.599527470202413,67.0,52.0,0,4.4508929235253,4.516139514731369,0.0,37.0,1
74339,14.2,27.0,7.599527470202413,64.0,52.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0
74341,6.1,17.5,7.599527470202413,54.0,49.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
74342,18.9,34.1,7.599527470202413,83.0,38.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
74343,9.4,23.214818889484683,7.599527470202413,68.89557674171047,51.56762611023354,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0
74347,10.6,21.3,7.599527470202413,100.0,55.0,1,4.4508929235253,4.516139514731369,1.2,39.0,0
74351,19.9,37.7,7.599527470202413,35.0,15.0,0,0.0,5.0,0.0,39.0,0
74352,11.1,27.8,7.599527470202413,61.0,52.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0
74353,18.6,29.9,9.3,93.0,49.0,0,7.0,6.0,0.4,50.0,0
74355,5.9,20.6,7.599527470202413,82.0,35.0,1,7.0,4.0,1.4,28.0,0
74357,12.7,25.0,8.4,64.0,35.0,0,7.0,4.0,0.8,48.0,0
74362,21.7,29.8,7.599527470202413,47.0,49.0,0,8.0,7.0,0.0,54.0,0
74365,12.9,18.8,7.599527470202413,73.0,84.0,0,8.0,8.0,0.0,31.0,0
74366,12.6,19.1,7.599527470202413,83.0,65.0,0,4.4508929235253,4.516139514731369,0.0,43.0,1
74372,9.6,30.5,7.599527470202413,44.0,48.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
74374,18.7,27.7,7.599527470202413,73.0,70.0,0,4.4508929235253,4.0,0.0,31.0,0
74378,2.5,18.1,7.599527470202413,99.0,40.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
74380,11.0,20.8,7.599527470202413,57.0,44.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
74381,12.6,20.9,7.599527470202413,74.0,51.0,0,1.0,7.0,0.0,35.0,0
74382,16.2,30.7,8.0,60.0,30.0,0,1.0,7.0,0.0,52.0,1
74385,0.0,24.2,7.599527470202413,53.0,19.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0
74391,13.6,29.0,7.599527470202413,73.0,42.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
74392,6.2,17.9,7.599527470202413,75.0,71.0,1,4.4508929235253,4.516139514731369,1.6,35.0,1
74393,5.6,16.1,7.599527470202413,95.0,55.0,0,4.4508929235253,4.516139514731369,0.2,30.0,0
74402,4.0,14.4,7.599527470202413,89.0,78.0,0,8.0,8.0,0.0,40.032002287991006,0
74404,12.2,26.7,8.4,99.0,57.0,0,1.0,3.0,0.0,33.0,0
74405,17.3,21.6,7.599527470202413,86.0,81.0,0,4.4508929235253,4.516139514731369,0.2,43.0,0
74407,5.4,21.6,7.599527470202413,78.0,36.0,0,4.4508929235253,4.516139514731369,0.0,19.0,0
74415,13.6,30.4,7.599527470202413,88.0,30.0,0,7.0,4.516139514731369,0.0,31.0,0
74418,14.6,27.9,7.599527470202413,69.0,62.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
74419,5.1,19.4,8.2,73.0,39.0,0,1.0,6.0,0.0,50.0,0
74420,8.8,14.5,7.599527470202413,42.0,51.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0
74422,19.3,26.7,9.9,61.0,54.0,0,5.0,7.0,0.0,59.0,1
74429,17.5,21.3,7.599527470202413,91.0,86.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
74431,0.0,15.0,8.3,97.0,55.0,0,7.0,4.516139514731369,0.0,31.0,0
74434,15.3,25.7,7.599527470202413,98.0,65.0,0,4.4508929235253,4.516139514731369,0.0,20.0,1
74436,7.1,14.2,7.599527470202413,58.0,63.0,1,4.4508929235253,4.516139514731369,1.8,37.0,0
74440,8.2,22.4,7.599527470202413,68.0,54.0,0,4.4508929235253,4.516139514731369,0.2,31.0,0
74442,6.2,31.5,7.599527470202413,39.0,11.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0
74443,4.4,23.0,7.599527470202413,86.0,38.0,0,4.4508929235253,4.516139514731369,0.0,19.0,0
74444,14.7,25.1,8.6,68.89557674171047,74.0,0,8.0,5.0,0.0,37.0,0
74445,10.0,29.7,7.599527470202413,64.0,22.0,0,6.0,8.0,0.0,50.0,1
74448,13.5,18.5,7.599527470202413,77.0,77.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0
74449,6.3,18.4,7.599527470202413,86.0,54.0,1,4.4508929235253,4.516139514731369,1.4,30.0,0
74461,5.6,17.0,7.599527470202413,83.0,51.0,0,4.4508929235253,4.516139514731369,0.0,13.0,0
74465,19.6,25.1,7.599527470202413,77.0,74.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
74471,4.2,18.8,7.599527470202413,72.0,41.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
74483,9.9,22.1,7.599527470202413,65.0,39.0,0,2.0,4.0,0.2,31.0,0
74488,9.7,17.9,8.2,88.0,49.0,0,5.0,5.0,0.0,46.0,0
74495,22.3,26.8,7.599527470202413,82.0,78.0,0,4.4508929235253,4.516139514731369,0.0,52.0,0
74500,7.8,15.2,8.7,72.0,49.0,0,1.0,6.0,0.0,48.0,0
74502,16.3,26.1,7.599527470202413,97.0,62.0,0,4.4508929235253,4.516139514731369,0.8,44.0,1
74503,12.7,24.0,7.7,57.0,44.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
74507,13.6,17.8,7.599527470202413,97.0,86.0,1,4.4508929235253,4.516139514731369,2.0,39.0,1
74508,5.0,27.1,7.599527470202413,50.0,30.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0
74510,11.5,32.6,7.599527470202413,69.0,21.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
74511,5.6,17.4,7.0,100.0,53.0,0,1.0,7.0,0.0,20.0,0
74514,7.3,24.6,7.599527470202413,53.0,37.0,0,3.0,3.0,0.0,41.0,0
74515,13.1,25.0,7.599527470202413,99.0,59.0,0,7.0,4.516139514731369,0.6,24.0,0
74517,9.8,24.7,7.599527470202413,61.0,52.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
74518,10.5,26.3,7.599527470202413,58.0,44.0,0,1.0,4.516139514731369,0.0,31.0,0
74520,23.0,39.5,7.599527470202413,70.0,25.0,0,4.4508929235253,4.516139514731369,0.0,61.0,0
74521,20.9,26.1,7.599527470202413,83.0,74.0,0,6.0,5.0,0.0,57.0,1
74526,9.2,18.2,9.9,41.0,44.0,0,3.0,5.0,0.0,46.0,0
74527,1.1,15.9,7.5,95.0,63.0,0,3.0,4.0,0.2,17.0,0
74529,4.7,11.7,7.599527470202413,53.0,97.0,0,4.4508929235253,4.516139514731369,0.0,54.0,1
74530,17.8,24.1,7.5,86.0,65.0,1,6.0,7.0,2.0,35.0,1
74531,2.4,16.1,7.8,93.0,49.0,0,1.0,4.0,0.0,41.0,1
74533,18.9,26.4,7.599527470202413,69.0,65.0,0,8.0,8.0,0.0,28.0,0
74535,0.3,15.2,7.599527470202413,92.0,53.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0
74537,19.6,30.5,7.599527470202413,98.0,54.0,0,4.4508929235253,4.516139514731369,0.2,28.0,0
74542,9.6,21.1,7.599527470202413,65.0,66.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
74545,14.1,21.8,6.4,52.0,40.0,0,7.0,7.0,0.0,48.0,0
74547,10.9,18.8,7.599527470202413,84.0,69.0,0,8.0,6.0,0.0,40.032002287991006,0
74549,4.9,15.3,8.8,80.0,56.0,0,1.0,7.0,0.0,43.0,0
74550,9.0,14.6,7.599527470202413,98.0,74.0,0,8.0,8.0,0.2,44.0,0
74553,13.3,26.9,6.6,54.0,35.0,0,4.0,5.0,0.0,50.0,0
74554,6.8,20.7,7.599527470202413,80.0,47.0,0,4.4508929235253,4.516139514731369,0.0,19.0,0
74555,13.3,20.2,7.3,79.0,43.0,0,4.4508929235253,4.516139514731369,0.6,35.0,0
74558,7.8,15.7,7.599527470202413,89.0,67.0,1,4.4508929235253,4.516139514731369,1.8,39.0,1
74561,16.9,20.0,6.2,68.0,70.0,0,7.0,5.0,0.0,40.032002287991006,0
74565,14.0,24.3,7.599527470202413,69.0,74.0,0,3.0,8.0,0.0,41.0,0
74574,14.3,21.7,8.3,59.0,51.0,1,5.0,5.0,2.0,41.0,0
74576,8.4,17.7,8.2,70.0,53.0,0,4.4508929235253,5.0,0.0,30.0,0
74577,1.0,12.4,7.599527470202413,96.0,79.0,0,8.0,7.0,0.0,20.0,1
74580,12.3,21.6,7.599527470202413,87.0,71.0,0,4.4508929235253,4.516139514731369,1.0,31.0,0
74582,19.8,25.9,7.599527470202413,60.0,70.0,0,4.4508929235253,4.516139514731369,0.0,57.0,0
74583,12.4,20.4,7.599527470202413,84.0,58.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0
74584,9.0,21.2,7.599527470202413,77.0,43.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0
74585,10.5,17.1,7.599527470202413,77.0,68.0,0,4.4508929235253,4.516139514731369,0.6,26.0,0
74589,19.7,25.1,7.599527470202413,96.0,87.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0
74590,19.3,28.4,7.599527470202413,84.0,61.0,0,4.4508929235253,4.516139514731369,0.2,30.0,0
74591,20.2,27.0,7.599527470202413,66.0,61.0,0,8.0,4.0,0.0,40.032002287991006,0
74595,5.4,27.5,7.599527470202413,33.0,27.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
74602,5.4,12.2,7.599527470202413,98.0,78.0,0,8.0,8.0,0.2,41.0,0
74603,10.4,20.7,7.599527470202413,88.0,71.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0
74607,18.9,33.2,7.599527470202413,74.0,39.0,0,5.0,4.0,0.0,28.0,0
74609,20.4,28.7,7.599527470202413,69.0,64.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
74611,21.2,31.1,7.599527470202413,54.0,68.0,0,4.4508929235253,4.516139514731369,0.0,57.0,0
74618,21.9,26.9,7.599527470202413,80.0,72.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
74620,8.0,16.4,7.599527470202413,88.0,61.0,0,8.0,4.516139514731369,0.2,20.0,0
74626,0.6,13.4,8.0,97.0,69.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0
74632,9.9,24.8,7.599527470202413,54.0,30.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
74633,7.5,19.6,7.599527470202413,38.0,38.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
74636,12.196183305085533,31.0,7.599527470202413,55.0,51.56762611023354,0,0.0,4.516139514731369,0.0,40.032002287991006,0
74640,6.2,18.4,8.7,69.0,42.0,0,6.0,3.0,0.0,44.0,0
74641,9.3,33.1,7.599527470202413,58.0,15.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
74642,0.8,7.6,7.599527470202413,82.0,75.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
74643,15.5,37.9,7.599527470202413,48.0,15.0,0,3.0,4.516139514731369,0.0,52.0,0
74652,17.2,21.5,10.0,53.0,50.0,0,3.0,7.0,1.0,37.0,0
74653,15.7,26.4,7.599527470202413,46.0,73.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
74658,6.5,16.3,7.599527470202413,96.0,63.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0
74659,4.5,18.9,8.0,97.0,53.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
74660,13.5,34.2,7.599527470202413,46.0,14.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0
74661,4.5,14.1,7.599527470202413,93.0,53.0,0,1.0,6.0,0.2,28.0,0
74663,5.3,20.8,7.599527470202413,69.0,58.0,0,4.4508929235253,6.0,0.0,35.0,0
74664,14.2,21.0,7.599527470202413,74.0,73.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0
74669,14.9,23.214818889484683,7.599527470202413,62.0,36.0,0,8.0,8.0,0.0,40.032002287991006,0
74672,7.7,18.2,9.2,81.0,46.0,0,5.0,4.516139514731369,0.0,31.0,0
74678,24.7,32.4,6.8,75.0,62.0,0,7.0,7.0,0.0,31.0,0
74679,16.6,29.9,7.599527470202413,81.0,52.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0
74682,5.9,11.4,7.599527470202413,84.0,69.0,0,8.0,8.0,0.0,37.0,0
74683,9.1,20.7,8.2,68.0,43.0,1,7.0,5.0,2.0,37.0,0
74686,10.2,19.5,7.599527470202413,53.0,42.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
74688,11.3,17.3,7.8,74.0,45.0,0,7.0,5.0,0.0,39.0,0
74693,14.1,17.9,6.4,67.0,72.0,0,3.0,4.0,0.0,56.0,1
74698,6.0,21.4,7.2,74.0,48.0,0,6.0,8.0,0.0,26.0,0
74700,16.3,24.6,7.599527470202413,66.0,49.0,0,7.0,6.0,0.2,43.0,1
74701,3.7,17.4,7.599527470202413,99.0,60.0,0,4.4508929235253,4.516139514731369,0.2,13.0,0
74705,19.8,25.7,7.599527470202413,80.0,78.0,0,1.0,4.516139514731369,0.0,50.0,1
74706,4.5,20.2,7.599527470202413,82.0,44.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
74708,10.8,18.1,7.599527470202413,47.0,35.0,0,4.4508929235253,4.516139514731369,0.0,52.0,0
74713,8.5,26.3,7.599527470202413,44.0,22.0,0,4.4508929235253,4.516139514731369,0.2,43.0,0
74718,4.2,19.6,7.599527470202413,100.0,53.0,0,4.4508929235253,4.516139514731369,0.0,13.0,0
74720,7.1,21.6,7.599527470202413,48.0,16.0,0,0.0,4.516139514731369,0.0,28.0,1
74721,12.3,19.0,7.599527470202413,94.0,74.0,0,4.4508929235253,4.516139514731369,0.0,24.0,1
74722,7.3,26.1,7.599527470202413,59.0,31.0,0,3.0,4.516139514731369,0.0,40.032002287991006,0
74725,12.3,22.6,7.599527470202413,62.0,45.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0
74726,11.1,19.3,7.599527470202413,75.0,69.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0
74727,1.4,12.2,7.599527470202413,78.0,48.0,0,4.4508929235253,4.516139514731369,0.2,20.0,0
74730,22.8,33.4,7.6,65.0,40.0,0,1.0,3.0,0.0,46.0,0
74732,17.1,24.9,7.6,85.0,50.0,1,4.4508929235253,4.516139514731369,1.4,31.0,0
74734,11.0,27.2,7.599527470202413,49.0,20.0,0,1.0,5.0,0.0,43.0,0
74735,10.9,21.2,7.599527470202413,57.0,34.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0
74738,14.0,18.1,7.599527470202413,72.0,88.0,0,4.0,8.0,0.0,54.0,1
74741,6.4,18.4,7.599527470202413,60.0,51.56762611023354,0,0.0,4.516139514731369,0.0,40.032002287991006,0
74745,16.0,25.2,7.7,64.0,48.0,0,5.0,7.0,0.6,37.0,1
74750,13.5,23.7,8.9,64.0,48.0,0,7.0,7.0,0.0,31.0,0
74753,4.9,20.6,7.599527470202413,52.0,53.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0
74757,2.2,11.9,7.599527470202413,58.0,72.0,0,3.0,8.0,0.0,30.0,0
74758,19.1,27.7,7.599527470202413,69.0,55.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0
74759,12.5,33.4,9.5,75.0,55.0,0,7.0,6.0,0.0,39.0,0
74760,13.9,21.0,7.599527470202413,73.0,51.0,0,8.0,7.0,0.0,33.0,0
74761,18.0,27.0,7.599527470202413,67.0,47.0,0,1.0,4.516139514731369,0.0,37.0,0
74762,16.6,26.7,7.599527470202413,63.0,41.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
74766,13.3,21.2,7.599527470202413,56.0,32.0,0,4.4508929235253,4.516139514731369,0.8,39.0,0
74768,10.5,18.0,6.9,61.0,40.0,0,4.4508929235253,4.516139514731369,0.4,57.0,0
74770,13.2,24.9,9.6,75.0,56.0,0,1.0,6.0,0.0,35.0,0
74772,10.2,21.0,7.599527470202413,79.0,43.0,0,8.0,5.0,0.2,41.0,0
74773,21.3,39.7,7.599527470202413,74.0,38.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0
74775,0.2,12.2,7.599527470202413,100.0,88.0,0,8.0,7.0,0.0,33.0,0
74777,21.3,30.2,7.599527470202413,72.0,93.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,1
74781,10.4,17.0,7.599527470202413,61.0,32.0,0,8.0,8.0,0.0,28.0,0
74788,16.0,25.3,7.599527470202413,49.0,53.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
74789,20.9,22.5,7.599527470202413,83.0,87.0,0,7.0,8.0,0.0,33.0,1
74790,16.6,25.9,7.599527470202413,60.0,65.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0
74791,12.3,19.9,7.599527470202413,81.0,62.0,0,4.4508929235253,4.516139514731369,0.4,41.0,0
74794,5.6,20.9,8.0,88.0,40.0,0,7.0,3.0,0.0,39.0,0
74795,14.5,31.0,7.599527470202413,59.0,26.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0
74799,12.0,25.1,7.5,75.0,49.0,1,1.0,6.0,1.2,31.0,0
74802,6.9,18.9,6.5,95.0,59.0,0,6.0,7.0,0.6,48.0,0
74805,13.5,27.4,7.599527470202413,49.0,63.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
74808,7.9,19.9,7.599527470202413,96.0,64.0,0,4.4508929235253,4.516139514731369,0.2,31.0,0
74809,8.0,25.2,7.599527470202413,42.0,24.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
74815,11.5,16.3,7.599527470202413,98.0,92.0,0,4.4508929235253,4.516139514731369,0.4,19.0,0
74818,3.6,17.5,8.5,85.0,49.0,0,7.0,3.0,0.0,33.0,0
74820,1.7,15.8,7.599527470202413,77.0,38.0,0,4.4508929235253,4.516139514731369,0.4,39.0,0
74823,12.5,29.3,7.599527470202413,61.0,27.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0
74825,3.7,18.8,9.0,71.0,40.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
74830,13.5,31.1,7.599527470202413,92.0,53.0,0,4.4508929235253,4.516139514731369,0.0,28.0,1
74834,5.0,15.9,7.599527470202413,98.0,68.0,0,4.4508929235253,4.516139514731369,0.0,19.0,1
74835,11.3,16.8,7.599527470202413,71.0,62.0,1,4.4508929235253,4.516139514731369,1.2,26.0,0
74837,4.2,14.8,7.599527470202413,99.0,49.0,0,4.4508929235253,4.516139514731369,0.0,17.0,0
74842,12.196183305085533,24.6,7.599527470202413,58.0,42.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
74843,12.0,22.4,7.599527470202413,47.0,44.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
74844,5.8,15.9,7.6,69.0,39.0,1,7.0,6.0,1.2,48.0,0
